product_id,author,text,rating,sentiment,marketplace,created_at
123,Uma39,Did not work as advertised for my skin type.,2,negative,Shopee,2026-03-13
124,Kevin48,Five stars without hesitation. My go-to now.,5,positive,Temu,2026-01-13
124,Lena14,Good value for money. Delivery was fast too.,4,positive,Temu,2026-02-28
124,Clara78,Absolutely love this product! My skin has never felt better.,5,positive,Temu,2026-01-25
124,Uma73,It did what it promised but I expected more.,3,neutral,Temu,2026-02-13
124,Oscar98,Good value for money. Delivery was fast too.,4,positive,Temu,2026-02-09
124,Xiao77,Would not recommend to someone with sensitive skin.,2,negative,Temu,2026-03-08
125,Rosa54,It's okay. Not as impressive as I hoped but does the job.,3,neutral,JD,2026-02-04
125,Quinn57,Neutral experience. Might try a different brand next time.,3,neutral,JD,2026-02-15
125,Oscar96,It did what it promised but I expected more.,3,neutral,JD,2026-01-12
126,Tina89,I've been using it for 3 weeks and the results are amazing.,5,positive,Shopee,2026-01-19
126,Xiao62,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Shopee,2026-02-19
126,Fiona82,It did what it promised but I expected more.,3,neutral,Shopee,2026-04-06
126,Lena12,Five stars without hesitation. My go-to now.,5,positive,Shopee,2026-03-26
126,Uma59,Would not recommend to someone with sensitive skin.,2,negative,Shopee,2026-03-15
126,Fiona68,The formula feels too heavy for daily use.,2,negative,Shopee,2026-02-08
126,Wendy35,Best purchase I've made this year. Highly recommend!,5,positive,Shopee,2026-01-25
127,Kevin47,It did what it promised but I expected more.,3,neutral,JD,2026-02-20
127,Wendy43,"Decent, but I've used better products at this price point.",3,neutral,JD,2026-02-13
127,Yuki27,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,JD,2026-03-16
127,Hannah57,I've been using it for 3 weeks and the results are amazing.,5,positive,JD,2026-02-24
128,Hannah39,Packaging broke on arrival. Product itself is average.,2,negative,Temu,2026-01-31
128,Tina44,I've been using it for 3 weeks and the results are amazing.,5,positive,Temu,2026-02-13
128,George18,This is a game-changer. Will definitely repurchase.,5,positive,Temu,2026-03-16
128,George39,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Temu,2026-03-24
128,Priya69,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Temu,2026-03-18
128,Ben50,Disappointed with this. Caused slight irritation after a week of use.,2,negative,Temu,2026-02-03
128,Oscar20,Nice texture and smell. Skin feels hydrated all day.,4,positive,Temu,2026-02-03
128,Sam37,I've been using it for 3 weeks and the results are amazing.,5,positive,Temu,2026-03-12
129,Emma68,Neutral experience. Might try a different brand next time.,3,neutral,Temu,2026-01-11
129,George36,Neutral experience. Might try a different brand next time.,3,neutral,Temu,2026-02-15
129,Alice51,It did what it promised but I expected more.,3,neutral,Temu,2026-02-26
129,Rosa35,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Temu,2026-03-29
129,Ivan23,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Temu,2026-02-09
130,Nina14,I've been using it for 3 weeks and the results are amazing.,5,positive,Taobao,2026-02-19
130,Priya46,"Decent, but I've used better products at this price point.",3,neutral,Taobao,2026-02-20
130,Xiao19,"Decent, but I've used better products at this price point.",3,neutral,Taobao,2026-01-20
130,Yuki24,Complete waste of money. No visible effect whatsoever.,1,negative,Taobao,2026-03-15
130,Clara83,It did what it promised but I expected more.,3,neutral,Taobao,2026-03-28
131,Fiona74,I've been using it for 3 weeks and the results are amazing.,5,positive,Shopee,2026-03-16
131,Yuki36,Absolutely love this product! My skin has never felt better.,5,positive,Shopee,2026-03-12
131,Lena50,It did what it promised but I expected more.,3,neutral,Shopee,2026-02-02
132,Alice54,This is a game-changer. Will definitely repurchase.,5,positive,JD,2026-01-20
132,Clara24,Nice texture and smell. Skin feels hydrated all day.,4,positive,JD,2026-03-09
133,Priya80,Nice texture and smell. Skin feels hydrated all day.,4,positive,Shopee,2026-04-03
133,Kevin76,Best purchase I've made this year. Highly recommend!,5,positive,Shopee,2026-01-17
133,Nina92,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Shopee,2026-03-19
133,Hannah68,Absolutely love this product! My skin has never felt better.,5,positive,Shopee,2026-01-24
133,Julia26,Works as described. Would buy again.,4,positive,Shopee,2026-02-17
134,Sam34,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Shopee,2026-02-22
134,Ivan27,Exceeded my expectations — the quality is outstanding.,5,positive,Shopee,2026-01-24
134,Sam96,Average product. Works fine but nothing special.,3,neutral,Shopee,2026-02-04
134,Victor45,Works as described. Would buy again.,4,positive,Shopee,2026-01-10
134,Quinn49,"Decent, but I've used better products at this price point.",3,neutral,Shopee,2026-01-22
134,Tina70,Average product. Works fine but nothing special.,3,neutral,Shopee,2026-04-03
134,David79,Good value for money. Delivery was fast too.,4,positive,Shopee,2026-03-08
134,Yuki53,Best purchase I've made this year. Highly recommend!,5,positive,Shopee,2026-01-14
135,Nina13,Five stars without hesitation. My go-to now.,5,positive,Temu,2026-03-08
135,Ivan55,Neutral experience. Might try a different brand next time.,3,neutral,Temu,2026-02-23
135,Hannah45,Terrible experience. Product arrived damaged and smelled off.,1,negative,Temu,2026-01-15
136,George28,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Shopee,2026-02-15
136,Alice88,Exceeded my expectations — the quality is outstanding.,5,positive,Shopee,2026-03-06
136,Rosa82,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Shopee,2026-03-02
136,Quinn84,Exceeded my expectations — the quality is outstanding.,5,positive,Shopee,2026-03-30
136,Marcus43,Works as described. Would buy again.,4,positive,Shopee,2026-02-11
136,Lena40,Works as described. Would buy again.,4,positive,Shopee,2026-03-19
137,Kevin33,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Taobao,2026-02-17
137,Wendy65,Works as described. Would buy again.,4,positive,Taobao,2026-03-13
137,Ivan61,This is a game-changer. Will definitely repurchase.,5,positive,Taobao,2026-02-07
137,Uma91,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Taobao,2026-02-21
137,David77,Works as described. Would buy again.,4,positive,Taobao,2026-01-11
137,Ben81,Disappointed with this. Caused slight irritation after a week of use.,2,negative,Taobao,2026-04-06
137,Fiona10,Good value for money. Delivery was fast too.,4,positive,Taobao,2026-01-10
137,Marcus49,Absolutely love this product! My skin has never felt better.,5,positive,Taobao,2026-03-22
138,Julia59,This is a game-changer. Will definitely repurchase.,5,positive,Temu,2026-02-23
138,Ben97,Terrible experience. Product arrived damaged and smelled off.,1,negative,Temu,2026-03-15
138,Fiona75,Works as described. Would buy again.,4,positive,Temu,2026-04-06
138,George22,It did what it promised but I expected more.,3,neutral,Temu,2026-02-01
138,Wendy50,Disappointed with this. Caused slight irritation after a week of use.,2,negative,Temu,2026-02-04
138,Sam91,Good value for money. Delivery was fast too.,4,positive,Temu,2026-01-10
138,Marcus36,Five stars without hesitation. My go-to now.,5,positive,Temu,2026-01-23
139,Zoe18,Average product. Works fine but nothing special.,3,neutral,JD,2026-03-05
139,Oscar28,It did what it promised but I expected more.,3,neutral,JD,2026-03-26
139,Victor74,Average product. Works fine but nothing special.,3,neutral,JD,2026-02-04
140,Wendy34,I've been using it for 3 weeks and the results are amazing.,5,positive,Taobao,2026-02-02
140,Xiao94,Would not recommend to someone with sensitive skin.,2,negative,Taobao,2026-02-24
140,Rosa62,The formula feels too heavy for daily use.,2,negative,Taobao,2026-04-01
140,Marcus28,Nice texture and smell. Skin feels hydrated all day.,4,positive,Taobao,2026-01-22
141,Priya58,Packaging broke on arrival. Product itself is average.,2,negative,JD,2026-01-30
141,Sam98,Neutral experience. Might try a different brand next time.,3,neutral,JD,2026-03-06
141,Fiona67,Really good product overall. Minor packaging issues but the formula is great.,4,positive,JD,2026-03-12
141,Sam54,The formula feels too heavy for daily use.,2,negative,JD,2026-01-19
142,Sam90,Exceeded my expectations — the quality is outstanding.,5,positive,Facebook Marketplace,2026-03-30
142,Zoe95,Disappointed with this. Caused slight irritation after a week of use.,2,negative,Facebook Marketplace,2026-03-28
142,Wendy27,This is a game-changer. Will definitely repurchase.,5,positive,Facebook Marketplace,2026-01-19
142,Wendy21,Absolutely love this product! My skin has never felt better.,5,positive,Facebook Marketplace,2026-03-05
142,Hannah36,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Facebook Marketplace,2026-01-19
142,Uma77,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Facebook Marketplace,2026-03-10
142,Wendy73,"Decent, but I've used better products at this price point.",3,neutral,Facebook Marketplace,2026-02-01
143,Xiao59,Exceeded my expectations — the quality is outstanding.,5,positive,Temu,2026-01-12
143,Zoe50,Packaging broke on arrival. Product itself is average.,2,negative,Temu,2026-03-30
143,Lena11,Exceeded my expectations — the quality is outstanding.,5,positive,Temu,2026-04-03
143,Emma85,Did not work as advertised for my skin type.,2,negative,Temu,2026-02-05
143,Marcus70,This is a game-changer. Will definitely repurchase.,5,positive,Temu,2026-02-12
143,Alice73,Nice texture and smell. Skin feels hydrated all day.,4,positive,Temu,2026-01-29
144,Zoe44,Works as described. Would buy again.,4,positive,Facebook Marketplace,2026-03-12
144,Tina78,Complete waste of money. No visible effect whatsoever.,1,negative,Facebook Marketplace,2026-04-01
144,Tina87,Absolutely love this product! My skin has never felt better.,5,positive,Facebook Marketplace,2026-02-15
144,Xiao34,"Decent, but I've used better products at this price point.",3,neutral,Facebook Marketplace,2026-03-14
144,Zoe58,Exceeded my expectations — the quality is outstanding.,5,positive,Facebook Marketplace,2026-04-08
144,Alice48,Neutral experience. Might try a different brand next time.,3,neutral,Facebook Marketplace,2026-02-04
145,Alice16,Average product. Works fine but nothing special.,3,neutral,Taobao,2026-03-11
145,Hannah39,This is a game-changer. Will definitely repurchase.,5,positive,Taobao,2026-01-26
145,Kevin59,Nice texture and smell. Skin feels hydrated all day.,4,positive,Taobao,2026-01-11
145,Julia73,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Taobao,2026-04-04
145,Nina80,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Taobao,2026-01-14
145,Ben36,This is a game-changer. Will definitely repurchase.,5,positive,Taobao,2026-03-24
145,Lena99,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Taobao,2026-03-24
145,Quinn31,Packaging broke on arrival. Product itself is average.,2,negative,Taobao,2026-02-05
146,Clara40,Exceeded my expectations — the quality is outstanding.,5,positive,Facebook Marketplace,2026-03-24
146,Ivan44,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Facebook Marketplace,2026-04-08
146,Clara98,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Facebook Marketplace,2026-02-05
146,Victor58,Absolutely love this product! My skin has never felt better.,5,positive,Facebook Marketplace,2026-01-13
147,David83,Absolutely love this product! My skin has never felt better.,5,positive,JD,2026-02-10
147,Victor31,Did not work as advertised for my skin type.,2,negative,JD,2026-04-06
147,Kevin72,It's okay. Not as impressive as I hoped but does the job.,3,neutral,JD,2026-02-19
147,Zoe57,"Decent, but I've used better products at this price point.",3,neutral,JD,2026-02-28
147,Marcus38,Good value for money. Delivery was fast too.,4,positive,JD,2026-02-22
147,Wendy23,Average product. Works fine but nothing special.,3,neutral,JD,2026-03-31
147,Emma98,Average product. Works fine but nothing special.,3,neutral,JD,2026-01-09
148,Quinn66,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Facebook Marketplace,2026-03-14
148,Ivan99,I've been using it for 3 weeks and the results are amazing.,5,positive,Facebook Marketplace,2026-02-27
148,Rosa93,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Facebook Marketplace,2026-02-10
148,Wendy76,Nice texture and smell. Skin feels hydrated all day.,4,positive,Facebook Marketplace,2026-01-31
148,Julia30,Disappointed with this. Caused slight irritation after a week of use.,2,negative,Facebook Marketplace,2026-02-15
148,Nina24,Average product. Works fine but nothing special.,3,neutral,Facebook Marketplace,2026-01-18
148,Priya41,Absolutely love this product! My skin has never felt better.,5,positive,Facebook Marketplace,2026-02-27
148,Zoe93,Average product. Works fine but nothing special.,3,neutral,Facebook Marketplace,2026-02-26
149,Priya71,Average product. Works fine but nothing special.,3,neutral,Taobao,2026-01-21
149,Rosa91,Five stars without hesitation. My go-to now.,5,positive,Taobao,2026-03-19
149,Clara28,Did not work as advertised for my skin type.,2,negative,Taobao,2026-03-15
149,Yuki18,Exceeded my expectations — the quality is outstanding.,5,positive,Taobao,2026-03-15
150,Kevin40,I've been using it for 3 weeks and the results are amazing.,5,positive,Taobao,2026-02-02
150,Julia34,Works as described. Would buy again.,4,positive,Taobao,2026-03-16
150,Ivan43,"Decent, but I've used better products at this price point.",3,neutral,Taobao,2026-03-04
150,George88,Average product. Works fine but nothing special.,3,neutral,Taobao,2026-04-07
150,Victor97,Best purchase I've made this year. Highly recommend!,5,positive,Taobao,2026-03-19
150,George69,Good value for money. Delivery was fast too.,4,positive,Taobao,2026-03-16
150,Xiao47,Five stars without hesitation. My go-to now.,5,positive,Taobao,2026-02-09
151,Lena40,Did not work as advertised for my skin type.,2,negative,Temu,2026-01-11
151,Kevin38,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Temu,2026-02-27
151,Tina12,This is a game-changer. Will definitely repurchase.,5,positive,Temu,2026-01-20
151,Tina44,Nice texture and smell. Skin feels hydrated all day.,4,positive,Temu,2026-01-24
151,Nina38,This is a game-changer. Will definitely repurchase.,5,positive,Temu,2026-03-08
152,Clara88,Would not recommend to someone with sensitive skin.,2,negative,Taobao,2026-01-15
152,Quinn42,Exceeded my expectations — the quality is outstanding.,5,positive,Taobao,2026-01-28
152,Nina45,This is a game-changer. Will definitely repurchase.,5,positive,Taobao,2026-02-07
152,Fiona76,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Taobao,2026-02-07
152,Tina16,Would not recommend to someone with sensitive skin.,2,negative,Taobao,2026-04-02
152,Xiao32,Neutral experience. Might try a different brand next time.,3,neutral,Taobao,2026-03-20
152,Nina31,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Taobao,2026-01-11
152,George87,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Taobao,2026-01-17
153,Nina19,Would not recommend to someone with sensitive skin.,2,negative,JD,2026-02-15
153,Quinn80,Nice texture and smell. Skin feels hydrated all day.,4,positive,JD,2026-01-14
153,Priya18,The formula feels too heavy for daily use.,2,negative,JD,2026-02-20
153,Quinn31,Absolutely love this product! My skin has never felt better.,5,positive,JD,2026-01-21
153,Wendy81,Best purchase I've made this year. Highly recommend!,5,positive,JD,2026-01-16
153,George90,I've been using it for 3 weeks and the results are amazing.,5,positive,JD,2026-02-25
154,Xiao52,Works as described. Would buy again.,4,positive,Temu,2026-03-17
154,Victor85,I've been using it for 3 weeks and the results are amazing.,5,positive,Temu,2026-04-06
154,Tina41,This is a game-changer. Will definitely repurchase.,5,positive,Temu,2026-01-11
154,Ivan52,Good value for money. Delivery was fast too.,4,positive,Temu,2026-02-16
154,Xiao61,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Temu,2026-03-25
154,Ivan23,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Temu,2026-03-21
154,Zoe38,This is a game-changer. Will definitely repurchase.,5,positive,Temu,2026-03-09
155,Priya23,The formula feels too heavy for daily use.,2,negative,Shopee,2026-03-25
155,Quinn19,I've been using it for 3 weeks and the results are amazing.,5,positive,Shopee,2026-02-14
155,Oscar87,Best purchase I've made this year. Highly recommend!,5,positive,Shopee,2026-01-29
155,Wendy75,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Shopee,2026-03-13
156,Emma40,I've been using it for 3 weeks and the results are amazing.,5,positive,JD,2026-03-27
156,Ivan35,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,JD,2026-03-03
156,Alice90,Best purchase I've made this year. Highly recommend!,5,positive,JD,2026-02-21
156,Lena53,It's okay. Not as impressive as I hoped but does the job.,3,neutral,JD,2026-01-22
157,Xiao43,This is a game-changer. Will definitely repurchase.,5,positive,Temu,2026-04-03
157,Ivan63,This is a game-changer. Will definitely repurchase.,5,positive,Temu,2026-03-04
157,Fiona56,Absolutely love this product! My skin has never felt better.,5,positive,Temu,2026-02-14
158,Lena35,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Shopee,2026-01-13
158,Alice83,Works as described. Would buy again.,4,positive,Shopee,2026-01-11
158,Lena93,Allergic reaction after two uses. Returned immediately.,1,negative,Shopee,2026-03-03
158,Alice50,It did what it promised but I expected more.,3,neutral,Shopee,2026-01-19
158,David86,I've been using it for 3 weeks and the results are amazing.,5,positive,Shopee,2026-03-21
158,Sam27,It did what it promised but I expected more.,3,neutral,Shopee,2026-03-13
159,Fiona85,I've been using it for 3 weeks and the results are amazing.,5,positive,Shopee,2026-02-09
159,Fiona33,Five stars without hesitation. My go-to now.,5,positive,Shopee,2026-03-22
159,David90,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Shopee,2026-03-10
159,Wendy26,This is a game-changer. Will definitely repurchase.,5,positive,Shopee,2026-04-06
159,Nina10,Good value for money. Delivery was fast too.,4,positive,Shopee,2026-02-12
159,Xiao34,Nice texture and smell. Skin feels hydrated all day.,4,positive,Shopee,2026-03-20
159,Nina37,I've been using it for 3 weeks and the results are amazing.,5,positive,Shopee,2026-04-04
160,Ivan30,Terrible experience. Product arrived damaged and smelled off.,1,negative,Shopee,2026-02-06
160,Emma12,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Shopee,2026-04-01
160,Hannah80,Good value for money. Delivery was fast too.,4,positive,Shopee,2026-04-01
160,David44,The formula feels too heavy for daily use.,2,negative,Shopee,2026-03-16
160,David44,Five stars without hesitation. My go-to now.,5,positive,Shopee,2026-03-16
160,Xiao61,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Shopee,2026-01-17
161,Tina25,Disappointed with this. Caused slight irritation after a week of use.,2,negative,Facebook Marketplace,2026-02-10
161,Rosa90,Average product. Works fine but nothing special.,3,neutral,Facebook Marketplace,2026-01-14
161,Ivan79,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Facebook Marketplace,2026-04-03
161,Xiao10,It did what it promised but I expected more.,3,neutral,Facebook Marketplace,2026-02-05
161,Kevin22,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Facebook Marketplace,2026-03-14
162,Xiao27,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Shopee,2026-03-16
162,Hannah26,This is a game-changer. Will definitely repurchase.,5,positive,Shopee,2026-01-15
162,Tina79,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Shopee,2026-02-08
162,Clara53,Good value for money. Delivery was fast too.,4,positive,Shopee,2026-03-18
162,Ivan52,I've been using it for 3 weeks and the results are amazing.,5,positive,Shopee,2026-01-26
162,Ben64,It did what it promised but I expected more.,3,neutral,Shopee,2026-02-04
162,Zoe38,Five stars without hesitation. My go-to now.,5,positive,Shopee,2026-03-31
162,Emma89,Exceeded my expectations — the quality is outstanding.,5,positive,Shopee,2026-01-18
163,David60,Neutral experience. Might try a different brand next time.,3,neutral,Shopee,2026-03-17
163,Rosa77,Five stars without hesitation. My go-to now.,5,positive,Shopee,2026-01-09
163,Xiao43,Five stars without hesitation. My go-to now.,5,positive,Shopee,2026-01-31
163,Priya73,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Shopee,2026-03-16
163,Wendy34,I've been using it for 3 weeks and the results are amazing.,5,positive,Shopee,2026-04-01
164,Tina68,I've been using it for 3 weeks and the results are amazing.,5,positive,Facebook Marketplace,2026-03-09
164,Zoe25,"Decent, but I've used better products at this price point.",3,neutral,Facebook Marketplace,2026-01-15
164,George40,"Decent, but I've used better products at this price point.",3,neutral,Facebook Marketplace,2026-01-20
165,Yuki62,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Facebook Marketplace,2026-01-30
166,Alice67,Best purchase I've made this year. Highly recommend!,5,positive,Shopee,2026-03-24
166,Marcus86,"Decent, but I've used better products at this price point.",3,neutral,Shopee,2026-03-29
166,Nina89,Would not recommend to someone with sensitive skin.,2,negative,Shopee,2026-02-26
166,Victor47,Would not recommend to someone with sensitive skin.,2,negative,Shopee,2026-04-01
166,Tina96,It did what it promised but I expected more.,3,neutral,Shopee,2026-01-20
166,Julia28,Would not recommend to someone with sensitive skin.,2,negative,Shopee,2026-02-24
166,Uma82,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Shopee,2026-01-27
167,Ivan21,Good value for money. Delivery was fast too.,4,positive,JD,2026-02-26
167,Lena62,Really good product overall. Minor packaging issues but the formula is great.,4,positive,JD,2026-02-05
168,Nina32,Five stars without hesitation. My go-to now.,5,positive,Temu,2026-03-16
168,Sam66,Five stars without hesitation. My go-to now.,5,positive,Temu,2026-03-02
168,Ben57,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Temu,2026-03-31
169,Sam16,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,JD,2026-03-24
169,Emma60,Works as described. Would buy again.,4,positive,JD,2026-03-15
169,David65,Best purchase I've made this year. Highly recommend!,5,positive,JD,2026-02-14
169,Hannah67,Complete waste of money. No visible effect whatsoever.,1,negative,JD,2026-04-06
169,David60,Exceeded my expectations — the quality is outstanding.,5,positive,JD,2026-03-18
170,Marcus79,Average product. Works fine but nothing special.,3,neutral,Facebook Marketplace,2026-01-19
170,Fiona33,Average product. Works fine but nothing special.,3,neutral,Facebook Marketplace,2026-03-30
170,Victor30,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Facebook Marketplace,2026-02-28
170,Victor56,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Facebook Marketplace,2026-02-20
170,Oscar23,Works as described. Would buy again.,4,positive,Facebook Marketplace,2026-03-01
171,Sam35,Nice texture and smell. Skin feels hydrated all day.,4,positive,Temu,2026-01-13
171,Rosa50,"Decent, but I've used better products at this price point.",3,neutral,Temu,2026-01-09
171,Fiona97,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Temu,2026-02-25
171,Ivan13,Five stars without hesitation. My go-to now.,5,positive,Temu,2026-02-24
172,Marcus57,Works as described. Would buy again.,4,positive,Facebook Marketplace,2026-01-12
173,Fiona68,It did what it promised but I expected more.,3,neutral,JD,2026-03-28
174,Uma62,Did not work as advertised for my skin type.,2,negative,Shopee,2026-01-09
174,Quinn31,Best purchase I've made this year. Highly recommend!,5,positive,Shopee,2026-02-14
174,Clara77,This is a game-changer. Will definitely repurchase.,5,positive,Shopee,2026-01-31
174,Zoe23,Average product. Works fine but nothing special.,3,neutral,Shopee,2026-02-02
174,Emma35,"Decent, but I've used better products at this price point.",3,neutral,Shopee,2026-01-27
174,Uma10,The formula feels too heavy for daily use.,2,negative,Shopee,2026-03-29
174,Marcus11,Absolutely love this product! My skin has never felt better.,5,positive,Shopee,2026-03-16
174,Ivan72,This is a game-changer. Will definitely repurchase.,5,positive,Shopee,2026-02-04
175,Priya38,Average product. Works fine but nothing special.,3,neutral,Taobao,2026-02-28
175,Alice83,Best purchase I've made this year. Highly recommend!,5,positive,Taobao,2026-02-11
175,Sam73,Would not recommend to someone with sensitive skin.,2,negative,Taobao,2026-01-23
175,Oscar87,I've been using it for 3 weeks and the results are amazing.,5,positive,Taobao,2026-03-06
175,Sam32,Exceeded my expectations — the quality is outstanding.,5,positive,Taobao,2026-01-17
175,Kevin41,Five stars without hesitation. My go-to now.,5,positive,Taobao,2026-03-26
175,Quinn73,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Taobao,2026-02-05
175,Kevin27,Good value for money. Delivery was fast too.,4,positive,Taobao,2026-03-21
176,George71,Best purchase I've made this year. Highly recommend!,5,positive,Temu,2026-04-02
177,Rosa97,Exceeded my expectations — the quality is outstanding.,5,positive,Shopee,2026-03-30
177,Kevin11,Good value for money. Delivery was fast too.,4,positive,Shopee,2026-04-04
177,Emma29,I've been using it for 3 weeks and the results are amazing.,5,positive,Shopee,2026-02-14
178,Sam12,Nice texture and smell. Skin feels hydrated all day.,4,positive,Taobao,2026-02-07
178,Julia77,Five stars without hesitation. My go-to now.,5,positive,Taobao,2026-01-22
178,Ivan30,Five stars without hesitation. My go-to now.,5,positive,Taobao,2026-03-30
178,Hannah99,Works as described. Would buy again.,4,positive,Taobao,2026-01-13
179,Zoe66,Works as described. Would buy again.,4,positive,Shopee,2026-03-05
179,Nina29,Disappointed with this. Caused slight irritation after a week of use.,2,negative,Shopee,2026-02-23
179,Quinn40,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Shopee,2026-04-08
179,Alice14,Disappointed with this. Caused slight irritation after a week of use.,2,negative,Shopee,2026-02-12
179,Nina22,Works as described. Would buy again.,4,positive,Shopee,2026-02-20
179,Alice18,It's okay. Not as impressive as I hoped but does the job.,3,neutral,Shopee,2026-01-15
179,Priya95,Nice texture and smell. Skin feels hydrated all day.,4,positive,Shopee,2026-01-24
180,Clara79,It did what it promised but I expected more.,3,neutral,Temu,2026-02-11
180,Emma30,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Temu,2026-03-07
180,Lena76,Would not recommend to someone with sensitive skin.,2,negative,Temu,2026-02-07
181,Marcus78,Five stars without hesitation. My go-to now.,5,positive,Taobao,2026-03-14
181,Ben65,This is a game-changer. Will definitely repurchase.,5,positive,Taobao,2026-02-11
181,Emma77,Nice texture and smell. Skin feels hydrated all day.,4,positive,Taobao,2026-03-27
181,Nina12,Good value for money. Delivery was fast too.,4,positive,Taobao,2026-01-17
182,Victor78,Good value for money. Delivery was fast too.,4,positive,Taobao,2026-02-09
182,Sam60,"Decent, but I've used better products at this price point.",3,neutral,Taobao,2026-03-20
182,Quinn58,Good value for money. Delivery was fast too.,4,positive,Taobao,2026-02-17
182,Clara51,Neutral experience. Might try a different brand next time.,3,neutral,Taobao,2026-03-25
182,Kevin94,Absolutely love this product! My skin has never felt better.,5,positive,Taobao,2026-01-23
182,Emma86,Five stars without hesitation. My go-to now.,5,positive,Taobao,2026-02-01
182,Victor71,Best purchase I've made this year. Highly recommend!,5,positive,Taobao,2026-02-09
183,Alice98,Packaging broke on arrival. Product itself is average.,2,negative,Shopee,2026-01-29
183,David32,Did not work as advertised for my skin type.,2,negative,Shopee,2026-02-15
183,Yuki67,Exceeded my expectations — the quality is outstanding.,5,positive,Shopee,2026-03-11
183,Priya49,It did what it promised but I expected more.,3,neutral,Shopee,2026-01-26
184,Xiao72,"Decent, but I've used better products at this price point.",3,neutral,Facebook Marketplace,2026-01-19
184,Yuki60,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Facebook Marketplace,2026-02-09
184,Uma92,Average product. Works fine but nothing special.,3,neutral,Facebook Marketplace,2026-03-12
184,George81,I've been using it for 3 weeks and the results are amazing.,5,positive,Facebook Marketplace,2026-02-26
184,Clara70,Neutral experience. Might try a different brand next time.,3,neutral,Facebook Marketplace,2026-01-10
184,Ben18,"Decent, but I've used better products at this price point.",3,neutral,Facebook Marketplace,2026-02-27
184,Ben42,Allergic reaction after two uses. Returned immediately.,1,negative,Facebook Marketplace,2026-03-31
185,Emma71,Really good product overall. Minor packaging issues but the formula is great.,4,positive,Facebook Marketplace,2026-02-13
185,Victor27,Neutral experience. Might try a different brand next time.,3,neutral,Facebook Marketplace,2026-02-26
185,Zoe21,Five stars without hesitation. My go-to now.,5,positive,Facebook Marketplace,2026-03-26
185,Marcus42,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Facebook Marketplace,2026-02-12
185,George81,Five stars without hesitation. My go-to now.,5,positive,Facebook Marketplace,2026-02-06
185,Fiona76,"Happy with the results, though it took a few weeks to notice the difference.",4,positive,Facebook Marketplace,2026-02-08
186,Xiao12,Exceeded my expectations — the quality is outstanding.,5,positive,JD,2026-03-01
187,Wendy55,Nice texture and smell. Skin feels hydrated all day.,4,positive,Temu,2026-03-30
187,Rosa33,Nice texture and smell. Skin feels hydrated all day.,4,positive,Temu,2026-01-10
